"Group","Species","N_Years","First_Year","Last_Year","N_Records","Mean_growth_rate","Lower_CI","Upper_CI","Precision"
"PlantBugs","Himacerus apterus",44,1972,2015,817,-0.7697,-2.01100669124116,1.29976294763812,1.30362307684453
"PlantBugs","Himacerus major",46,1970,2015,422,-2.1664,-3.97152314939079,-0.163909482544356,1.07440959275938
"PlantBugs","Himacerus mirmicoides",40,1976,2015,692,1.8228,0.564396967041055,3.56762842994712,1.63600466946964
"PlantBugs","Hoplomachus thunbergi",45,1971,2015,72,-0.9746,-4.35776301277801,1.96081785412278,0.41511043987952
"PlantBugs","Ischnodemus sabuleti",45,1971,2015,833,1.0456,-0.655934807089218,3.30667202816763,0.922946734910238
"PlantBugs","Kalama tricornis",36,1980,2015,97,2.5349,-0.108964577374938,5.67979886904112,0.491566799867944
"PlantBugs","Kleidocerys ericae",43,1973,2015,313,-0.3935,-1.7735548416205,0.698599436495614,2.61015974602229
"PlantBugs","Kleidocerys resedae",46,1970,2015,1326,1.2948,-0.518053574250594,3.53252203775665,0.91316653130454
"PlantBugs","Leptopterna dolabrata",45,1971,2015,2035,0.3405,-1.17761343259703,2.03479774206627,1.44803366275407
"PlantBugs","Leptopterna ferrugata",45,1971,2015,680,-0.5758,-1.98933954705061,1.20180050251474,1.42296379171257
"PlantBugs","Liocoris tripustulatus",46,1970,2015,2609,-0.114,-1.34916890273101,1.70735979115906,1.66688469396752
"PlantBugs","Lopus decolor",45,1971,2015,312,-0.4839,-2.51869257860785,1.15165991187634,1.19472008348218
"PlantBugs","Loricula elegantula",45,1971,2015,148,-0.5612,-3.40838975278083,2.88152111499084,0.421871601722279
"PlantBugs","Neolygus contaminatus",46,1970,2015,502,-0.1434,-1.25351999322829,1.2227566130949,2.50834836743319
"PlantBugs","Lygocoris pabulinus",46,1970,2015,1298,-0.7717,-1.76139334841495,0.843693874138798,2.24635016316939
"PlantBugs","Lygocoris rugicollis",45,1971,2015,215,-0.7779,-3.28086854755302,1.97260856488191,0.583251095213863
"PlantBugs","Neolygus viridis",39,1977,2015,243,-1.1708,-2.737422604242,0.0839052307228827,1.94400071844422
"PlantBugs","Lygus maritimus",38,1978,2015,183,-1.0034,-3.94937929275856,2.06880754964037,0.434571683909074
"PlantBugs","Lygus pratensis",32,1984,2015,197,9.9498,5.02145548954244,15.9103276459505,0.129328704994081
"PlantBugs","Lygus rugulipennis",46,1970,2015,1421,0.0824,-1.37345056833518,2.58534681821727,1.16812131655187
"PlantBugs","Lygus wagneri",45,1971,2015,91,-4.3647,-7.25813961702942,-1.69224893892378,0.529766294697767
"PlantBugs","Macrodema micropterum",43,1973,2015,153,-0.9674,-3.25019606968805,1.15477190603434,0.815409902926034
"PlantBugs","Macrolophus rubi",38,1978,2015,56,-0.3238,-3.00159873313816,2.58212597676846,0.521988407491249
"PlantBugs","Macrotylus paykulli",46,1970,2015,307,-1.3488,-2.99301902130066,0.216413050929901,1.39369883339775
"PlantBugs","Macrotylus solitarius",46,1970,2015,175,-3.0035,-5.34014422648978,-0.417007998589289,0.641076259249747
"PlantBugs","Malacocoris chlorizans",46,1970,2015,268,-1.3274,-2.80250213957534,0.710304298470735,1.3373874824271
"PlantBugs","Mecomma ambulans",45,1971,2015,399,-1.4203,-2.97218536252288,0.0770342943409392,1.54405804844411
"PlantBugs","Megacoelum infusum",40,1976,2015,182,-0.8849,-2.42332349021962,1.08338619550609,1.27452015260312
"PlantBugs","Megaloceroea recticornis",43,1973,2015,998,-0.9779,-2.22223819388898,0.724955774746978,1.76725313564334
"PlantBugs","Megalocoleus molliculus",38,1978,2015,274,-1.3466,-3.9994526594947,1.88424364355494,0.452653828848851
"PlantBugs","Megalocoleus tanaceti",45,1971,2015,99,-1.5681,-4.09906025745225,0.609422877067903,0.717400368324128
"PlantBugs","Megalonotus chiragra",40,1976,2015,151,0.7273,-1.93787599832767,3.60110384095914,0.529715141766149
"PlantBugs","Megalonotus dilatatus",34,1982,2015,56,0.0224,-2.79141060258423,2.40864793972172,0.750168631228525
"PlantBugs","Megalonotus praetextatus",33,1983,2015,79,2.1028,-0.430273035084383,4.91463759972829,0.49419619475708
"PlantBugs","Metatropis rufescens",44,1971,2014,159,-0.8297,-4.16536463563702,2.07469317792329,0.375769023166883
"PlantBugs","Miridius quadrivirgatus",33,1983,2015,118,3.563,0.757692870952184,7.1371152388386,0.361423048200669
"PlantBugs","Miris striatus",46,1970,2015,383,-0.538,-1.72809746474239,0.816341687348077,2.56403612957238
"PlantBugs","Monalocoris filicis",45,1971,2015,635,-1.009,-2.28381042348846,0.654415757792505,1.80661458565704
"PlantBugs","Nabis flavomarginatus",46,1970,2015,739,-1.5098,-2.6068884086464,-0.494306972452581,3.54992908039719
"PlantBugs","Nabis ericetorum",43,1973,2015,237,-0.744,-2.87999092306923,1.24003088685129,0.871661467658454
"PlantBugs","Nabis ferus",45,1971,2015,792,-0.904,-2.05246502655963,0.378865363483008,2.69874945556706
"PlantBugs","Nabis limbatus",45,1971,2015,1488,-0.4664,-2.35499169484964,2.10037146630229,0.80878674683717
"PlantBugs","Nabis lineatus",42,1974,2015,106,-0.1417,-1.97251685516337,1.78455454955282,1.05814518071368
"PlantBugs","Nabis rugosus",46,1970,2015,1057,-0.6525,-1.67482306089907,0.968339042514194,2.45150600297256
"PlantBugs","Rhabdomiris striatellus",46,1970,2015,445,-1.1376,-2.35176471165689,0.142118595546649,2.28502255256348
"PlantBugs","Notostira elongata",38,1978,2015,241,6.9326,3.32749831330484,11.8042002105487,0.212318898339255
"PlantBugs","Nysius ericae",39,1976,2014,175,-1.6316,-4.24214050786122,0.825368998417993,0.58259043094191
"PlantBugs","Nysius senecionis",24,1992,2015,69,9.0413,2.05534402981606,18.0840873573484,0.0617790914181146
"PlantBugs","Nysius thymi",38,1978,2015,92,0.4269,-2.06740610946321,3.4455701762762,0.544819614843296
"PlantBugs","Oncotylus viridiflavus",34,1982,2015,227,5.1295,2.09584710096869,8.57745203080217,0.378105166103781
"PlantBugs","Orius laevigatus",36,1980,2015,165,3.7033,0.408771220474234,7.77458316676058,0.284650269530918
"PlantBugs","Orius laticollis",37,1979,2015,51,0.4642,-2.41185697384602,3.69734356712279,0.480533037769965
"PlantBugs","Orius majusculus",43,1973,2015,347,-0.972,-4.43803680305722,3.34112088525604,0.267137754782207
"PlantBugs","Orius niger",36,1980,2015,364,2.4579,-0.435672007619473,5.90706870045869,0.387425089788729
"PlantBugs","Orius vicinus",43,1973,2015,402,-1.5119,-4.36133582833726,1.64350146288928,0.402053301827283
"PlantBugs","Orsillus depressus",23,1993,2015,51,3.8784,-3.72398512851634,12.811413983031,0.0565587341354734
"PlantBugs","Orthocephalus coriaceus",46,1970,2015,74,-1.8209,-5.85694763969698,2.82268038984466,0.208724195711675
"PlantBugs","Orthocephalus saltator",42,1974,2015,249,1.5498,-0.149463554521126,3.91689396458903,1.04338420895169
"PlantBugs","Orthonotus rufifrons",46,1970,2015,201,-1.5278,-3.86770834949301,0.630537248477008,0.716809127047824
"PlantBugs","Orthops basalis",33,1983,2015,82,2.4017,-1.13535881300366,6.15596821899767,0.290561202542994
"PlantBugs","Orthops campestris",46,1970,2015,1045,-1.162,-1.98050759545321,-0.0690997475697849,4.46003056148204
"PlantBugs","Orthops kalmii",39,1977,2015,193,1.8953,-0.439753448571002,4.80004035208865,0.559482853433912
"PlantBugs","Orthotylus adenocarpi",40,1976,2015,79,0.4915,-1.84025044587843,5.04290300539166,0.462343039213358
"PlantBugs","Orthotylus bilineatus",45,1971,2015,71,-1.2775,-4.84391766519527,2.30089593272749,0.300181857440011
"PlantBugs","Orthotylus ericetorum",46,1970,2015,289,-0.3411,-2.09413542564329,1.03737480263495,1.51031920213557
"PlantBugs","Orthotylus flavosparsus",46,1970,2015,149,-0.725,-2.90766839503762,1.91102268779688,0.748033964310255
"PlantBugs","Orthotylus marginalis",41,1975,2015,551,0.5277,-1.58510170141464,3.13831249890165,0.649142946848696
"PlantBugs","Orthotylus moncreaffi",43,1973,2015,80,1.8359,-0.760260722667605,5.33938042024459,0.405737523286157
"PlantBugs","Orthotylus nassatus",40,1976,2015,99,-3.5136,-7.45885472935249,0.832018359543525,0.232940286073626
"PlantBugs","Orthotylus ochrotrichus",38,1978,2015,251,-0.6431,-2.87489770945623,1.79213691098439,0.729033627070143
"PlantBugs","Orthotylus tenellus",37,1979,2015,198,0.0852,-2.06709150680461,2.43334734917192,0.836784301662979
"PlantBugs","Orthotylus virescens",43,1973,2015,134,-1.0756,-3.22627996458438,1.55087952223654,0.662567626605819
"PlantBugs","Orthotylus viridinervis",38,1978,2015,50,-2.0694,-5.33130588592576,1.00273816792227,0.37280017319564
"PlantBugs","Pachybrachius fracticollis",43,1973,2015,88,-0.2419,-2.82065788945494,2.43297401104587,0.561220710815857
"PlantBugs","Pantilius tunicatus",45,1971,2015,342,-0.3121,-1.6390277944992,0.866292875044003,2.64709083012825
"PlantBugs","Parapiesma quadratum",42,1974,2015,128,-1.0899,-3.09002283271754,0.853306217096635,0.934196955316947
"PlantBugs","Peritrechus geniculatus",46,1970,2015,333,-0.8407,-3.06138625289792,1.3183252601159,0.722865966116502
"PlantBugs","Peritrechus lundi",38,1978,2015,97,2.6543,-1.31323681898505,7.79699750155379,0.190075565462439
"PlantBugs","Peritrechus nubilus",34,1982,2015,52,0.3506,-2.13870768581196,2.86966956950016,0.720313958606226
"PlantBugs","Phoenicocoris obscurellus",38,1978,2015,110,-0.3524,-2.68915362957241,1.89344110856084,0.697929541868096
"PlantBugs","Phylus coryli",46,1970,2015,226,-0.8361,-2.44241974329603,0.601781327023251,1.71808623514182
"PlantBugs","Phylus melanocephalus",46,1970,2015,444,-0.383,-1.8600328407505,1.37664931415335,1.61699012251725
"PlantBugs","Physatocheila dumetorum",37,1979,2015,287,3.6027,0.824144791490348,7.28229346658114,0.354230718761883
"PlantBugs","Phytocoris dimidiatus",44,1972,2015,130,-3.7599,-5.99014591449995,-1.35809443834403,0.705867078380671
"PlantBugs","Phytocoris longipennis",40,1976,2015,211,-0.2675,-1.92634175093316,1.86918776379119,1.34292267252211
"PlantBugs","Phytocoris reuteri",40,1976,2015,65,0.1616,-2.43305190670448,3.10790324106389,0.527426448769279
"PlantBugs","Phytocoris tiliae",44,1972,2015,562,-2.4669,-4.34923202297162,0.700061278536473,0.62491741653576
"PlantBugs","Phytocoris ulmi",42,1974,2015,292,-2.9594,-4.48629615352099,-1.32320489966505,1.64850605477589
"PlantBugs","Phytocoris varipes",42,1974,2015,1181,1.0766,-0.461568055555877,3.5166100258399,0.982998395169723
"PlantBugs","Piesma maculatum",40,1976,2015,53,0.3395,-2.63615433331307,4.23744839941502,0.341725904735475
"PlantBugs","Pilophorus cinnamopterus",35,1981,2015,59,1.1381,-1.62419372969535,4.56078214019621,0.417853530264023
"PlantBugs","Pilophorus perplexus",35,1981,2015,161,-0.0494,-2.28368054993075,2.56411212612214,0.680375497883953
"PlantBugs","Pinalitus cervinus",46,1970,2015,568,0.6452,-0.522986000249357,2.54355983952716,1.4956724199568
"PlantBugs","Pithanus maerkelii",44,1972,2015,707,-0.5357,-1.61373918810705,0.666044525745238,3.32835998995156
"PlantBugs","Plagiognathus arbustorum",46,1970,2015,2499,0.1343,-1.28175331161815,2.20224827897197,1.16252839352535
"PlantBugs","Plagiognathus chrysanthemi",46,1970,2015,1414,-0.627,-1.83489851716414,0.874944395540321,2.19764701032464
"PlantBugs","Platycranus bicolor",45,1971,2015,135,-0.7282,-2.90679213535716,1.35431237640079,0.868426746977151
"PlantBugs","Plinthisus brevipennis",35,1981,2015,91,-0.2162,-2.6861754459121,2.16939720725267,0.68209089287295
"PlantBugs","Polymerus nigrita",46,1970,2015,325,-1.604,-3.00554679459034,-0.282374908811732,2.06468097720913
"PlantBugs","Polymerus palustris",45,1971,2015,78,-3.7242,-6.88618281619301,-0.816253240497241,0.414660868931399
"PlantBugs","Polymerus unifasciatus",39,1977,2015,119,3.4224,0.582277401824727,6.45283044983712,0.469448782337023
"PlantBugs","Psallus ambiguus",40,1976,2015,260,-0.6591,-2.24832710370926,0.793048088536215,1.6539153678583
"PlantBugs","Psallus confusus",39,1977,2015,131,-2.1712,-5.64937237498975,1.17020557876942,0.328217769805935
"PlantBugs","Psallus falleni",46,1970,2015,196,-1.6154,-4.00856421648241,1.31203130280643,0.540791339958344
"PlantBugs","Psallus flavellus",46,1970,2015,79,-1.5481,-4.05475183045489,0.96086170296985,0.556613083222646
"PlantBugs","Psallus haematodes",45,1971,2015,235,-1.4067,-3.16399595419717,0.423565259116654,1.10423150159183
"PlantBugs","Psallus lepidus",38,1978,2015,144,-0.4818,-2.51653929833762,1.8016805965793,0.931292115409306
"PlantBugs","Psallus mollis",36,1980,2015,53,0.1188,-3.05003465299884,4.406864809762,0.314846001507221
"PlantBugs","Psallus perrisi",46,1970,2015,264,-0.7221,-2.55426237923475,0.856920791640531,1.30422323593346
"PlantBugs","Psallus quercus",37,1979,2015,61,-2.2549,-8.95897036254417,4.78568735622382,0.08411940667225
"PlantBugs","Psallus salicis",46,1970,2015,69,-1.6972,-4.66691790790961,1.48355802763098,0.451778669742957
"PlantBugs","Psallus varians",46,1970,2015,454,-0.3174,-2.84463847173625,3.03862342485375,0.427557639399641
"PlantBugs","Psallus wagneri",39,1977,2015,58,-2.0977,-5.44227482539921,2.05398584865697,0.315385254030436
"PlantBugs","Pseudoloxops coccineus",39,1977,2015,67,-1.5849,-4.42249356027778,1.25122571135092,0.457678816655431
"PlantBugs","Rhyparochromus pini",35,1981,2015,73,4.0369,-0.350457337621323,9.0671001650262,0.169151501507382
"PlantBugs","Salicarus roseri",42,1974,2015,108,-1.9581,-4.66249371582543,0.669550304798675,0.558424840768063
"PlantBugs","Scolopostethus affinis",45,1971,2015,371,-0.1261,-1.72588937729363,1.69357392373745,1.24079794945494
"PlantBugs","Scolopostethus decoratus",45,1971,2015,313,-0.9239,-2.53756334265456,0.346693663588012,1.95795082288706
"PlantBugs","Scolopostethus grandis",46,1970,2015,59,-0.1247,-3.54561990811155,2.87881362997389,0.399760123714358
"PlantBugs","Scolopostethus puberulus",44,1972,2015,51,-0.5125,-3.25990040387469,2.21820193809372,0.510499169662125
"PlantBugs","Scolopostethus thomsoni",46,1970,2015,1061,-0.9275,-2.22349672446094,0.919528352671288,1.5503784431615
"PlantBugs","Stenodema calcarata",45,1971,2015,1891,-0.1347,-1.52732797041699,1.56641644377828,1.4932157532586
"PlantBugs","Stenodema holsata",46,1970,2015,678,-2.7,-4.51996889885625,-0.582705433675903,0.991869312768515
"PlantBugs","Stenodema laevigata",46,1970,2015,2376,0.1337,-0.858074164004602,2.01480625420511,1.84491546299558
"PlantBugs","Stenodema trispinosa",37,1979,2015,52,0.4779,-3.02704326153144,4.77253585939184,0.256363585702856
"PlantBugs","Stenotus binotatus",45,1971,2015,1198,0.4009,-1.10983305750286,2.72015502921633,1.1142597380533
"PlantBugs","Sthenarus rotermundi",39,1977,2015,152,-1.1895,-3.37525696475256,1.16267247641834,0.753034475365456
"PlantBugs","Stygnocoris fuligineus",43,1973,2015,268,-0.5744,-2.90512250228075,2.43996347170886,0.549361012469588
"PlantBugs","Stygnocoris rusticus",45,1971,2015,95,-1.3423,-4.39404972224722,2.25514951660664,0.356289395271824
"PlantBugs","Stygnocoris sabulosus",46,1970,2015,475,0.0419,-2.49592505992414,2.6979589499388,0.59768846469791
"PlantBugs","Taphropeltus contractus",40,1976,2015,111,-1.9474,-5.01164329541806,0.364254756229153,0.52711005978658
"PlantBugs","Temnostethus gracilis",46,1970,2015,167,-0.6023,-3.84667818098718,2.74906075422982,0.378887685049958
"PlantBugs","Temnostethus pusillus",36,1980,2015,128,0.2224,-2.60202847783271,3.32116261691926,0.443941055863762
"PlantBugs","Teratocoris antennatus",46,1970,2015,107,0.3878,-1.5357313176997,2.78411624920628,0.847317017610547
"PlantBugs","Teratocoris saundersi",45,1971,2015,116,-2.6651,-5.25759370737859,-0.103490851881545,0.564525340131825
"PlantBugs","Tetraphleps bicuspis",36,1979,2014,61,-3.9475,-7.04784023924795,-1.24412260309889,0.430285711402301
"PlantBugs","Tingis ampliata",46,1970,2015,688,-2.117,-3.79006291651028,-0.446337102185263,1.37752582662395
"PlantBugs","Tingis cardui",46,1970,2015,846,-0.4492,-2.78675788485174,2.48604987869501,0.542073790561596
"PlantBugs","Tinicephalus hortulanus",42,1971,2012,66,-4.4318,-9.30964920041142,-0.638893090929121,0.199437116099806
"PlantBugs","Trapezonotus arenarius",40,1976,2015,143,0.4314,-1.74623818857212,2.66251024283841,0.814052315423562
"PlantBugs","Trapezonotus desertus",46,1970,2015,120,-1.0081,-4.21437686422937,1.90629650112462,0.395759470098216
"PlantBugs","Trigonotylus caelestialium",45,1971,2015,94,0.1147,-3.84541742282108,4.49942534896391,0.211598405883117
"PlantBugs","Trigonotylus ruficornis",45,1971,2015,408,-1.975,-3.38794774427898,-0.619454656287654,2.02311934556235
"PlantBugs","Tupiocoris rhododendri",38,1978,2015,66,1.363,-1.94680226863488,5.63783484208103,0.27000663392756
"PlantBugs","Tytthus pygmaeus",36,1980,2015,64,-0.5167,-3.45788554715402,2.47312671708847,0.426699743498013
"PlantBugs","Xylocoris cursitans",40,1976,2015,122,-0.1983,-3.45799672995984,3.86734006668146,0.290938349862211
"Stoneflies","Amphinemura standfussi",28,1980,2007,69,1.8412,-5.23305324479232,10.1119082366713,0.0689312613880524
"Stoneflies","Amphinemura sulcicollis",40,1976,2015,2107,-2.1214,-6.06603532330884,1.83704746460594,0.229287259423726
"Stoneflies","Brachyptera putata",38,1978,2015,147,-4.0758,-8.77281786705016,-0.67943126985643,0.21302802429376
"Stoneflies","Brachyptera risi",41,1974,2014,1976,-1.7388,-6.68341191047572,3.20986845201894,0.172561911274355
"Stoneflies","Chloroperla tripunctata",43,1973,2015,900,-1.7614,-5.99133970186445,3.85936310811763,0.148681544851948
"Stoneflies","Dinocras cephalotes",43,1973,2015,5073,-2.8679,-5.0096644111305,-0.808511089125092,0.815350249041998
"Stoneflies","Diura bicaudata",32,1976,2007,214,-5.3894,-10.3020661676329,0.843616110770979,0.126504687067412
"Stoneflies","Isoperla grammatica",43,1973,2015,16477,0.6602,-1.2641654086358,2.77797494682212,0.887207560638592
"Stoneflies","Leuctra fusca",44,1972,2015,1747,1.7677,-1.56054066440454,5.89979395381161,0.267571973070743
"Stoneflies","Leuctra geniculata",44,1972,2015,4745,-0.7969,-4.88363865604478,3.78306397716549,0.213433380720036
"Stoneflies","Leuctra hippopus",40,1976,2015,1387,0.1831,-3.14699420132964,3.65900805729143,0.291643173952418
"Stoneflies","Leuctra inermis",40,1976,2015,1713,1.8546,-1.55792999549413,5.26663315494665,0.366662326447237
"Stoneflies","Leuctra moselyi",31,1978,2008,383,-0.9568,-6.20709883109907,5.09166881451057,0.130295330812626
"Stoneflies","Leuctra nigra",37,1979,2015,544,2.1641,-3.00876073224861,7.18762870252027,0.13482714769068
"Stoneflies","Nemoura avicularis",35,1981,2015,418,4.2462,-1.49962515308169,10.0635961897888,0.110734133297518
"Stoneflies","Nemoura cambrica",40,1974,2013,226,-1.2443,-7.08313997357079,4.25316582329978,0.118805456376467
"Stoneflies","Nemoura cinerea",40,1976,2015,304,-0.4233,-3.912710965739,3.35341332800039,0.295603304321332
"Stoneflies","Nemoura erratica",30,1980,2009,254,0.2394,-4.31699436254177,4.29295585882675,0.221608587170865
"Stoneflies","Nemurella pictetii",38,1978,2015,561,1.462,-1.62294681468081,4.61015712160699,0.412837178478234
"Stoneflies","Perla bipunctata",35,1981,2015,330,5.7313,0.532172851379273,10.771589577052,0.150339408858468
"Stoneflies","Perlodes mortoni",45,1971,2015,4099,0.8445,-2.44689554733604,4.3097982652913,0.332949206080562
"Stoneflies","Protonemura meyeri",43,1973,2015,1742,-0.9804,-4.51468944025696,3.01339933394707,0.277647901085898
"Stoneflies","Protonemura praecox",40,1976,2015,115,0.2446,-4.75742712862957,4.33114054620574,0.198040701151274
"Stoneflies","Siphonoperla torrentium",40,1976,2015,2246,0.0104,-3.10114748231315,3.41664394423092,0.352981311151034
"Stoneflies","Taeniopteryx nebulosa britannica",35,1981,2015,602,0.7416,-2.55379236448625,4.14159593132052,0.314857314346233
"RoveBeetles","Aloconota gregaria",27,1982,2008,153,-1.2644,-6.47111453685698,4.50436649066375,0.137039265369538
"RoveBeetles","Amischa analis",29,1982,2010,190,-1.2825,-4.40292336214831,1.82323859669711,0.436685754596029
"RoveBeetles","Amischa decipiens",28,1983,2010,71,-0.0612,-1.5428867564739,1.04344639693747,2.68873113233595
"RoveBeetles","Anotylus rugosus",34,1982,2015,297,-1.5748,-4.95572543353817,0.816866207808797,0.42979483100794
"RoveBeetles","Anotylus sculpturatus",28,1983,2010,121,-1.3963,-5.63183032077038,2.31465304875496,0.247859481239313
"RoveBeetles","Anotylus tetracarinatus",28,1983,2010,106,-0.0815,-1.1455520159599,2.62765396848597,1.61842289962682
"RoveBeetles","Anthobium unicolor",28,1982,2009,62,-6.4994,-13.5532301775139,-0.733016430724694,0.102302135679297
"RoveBeetles","Atheta crassicornis",28,1982,2009,81,-4.6285,-10.4559543060587,-0.396266266127893,0.154781438503879
"RoveBeetles","Atheta graminicola",30,1980,2009,343,-0.5132,-3.18915447832299,2.22133979640838,0.634983820262573
"RoveBeetles","Bisnius fimetarius",29,1982,2010,78,-2.2257,-6.32310630481489,1.05799557185539,0.261678930925646
"RoveBeetles","Bryaxis bulbifer",26,1982,2007,61,-1.0277,-4.47263208614401,1.86184989490624,0.376886043453117
"RoveBeetles","Carpelimus corticinus",28,1982,2009,116,0.3641,-3.91912514749062,4.54453267349342,0.25199779771429
"RoveBeetles","Carpelimus elongatulus",31,1982,2012,82,-0.3728,-3.83664577956129,0.703442691478855,0.792647331862253
"RoveBeetles","Carpelimus impressus",27,1983,2009,86,6.3128,-2.5394135450855,15.4209439017108,0.0486163445319449
"RoveBeetles","Carpelimus manchuricus",21,1986,2006,98,-0.0281,-3.93677906607429,5.37531316876616,0.228071383288622
"RoveBeetles","Carpelimus rivularis",26,1983,2008,224,-2.6986,-8.59062230111426,2.01239231260579,0.127051878292514
"RoveBeetles","Erichsonius cinerascens",33,1983,2015,51,2.2336,-3.43343413095594,8.11978485382252,0.112065255086676
"RoveBeetles","Gabrius breviventer",33,1983,2015,92,0.4502,-1.73743339511474,3.04475902592528,0.855019097410845
"RoveBeetles","Gabrius splendidulus",25,1982,2006,51,-2.5026,-8.2224038763646,5.79168604672211,0.0896632959872639
"RoveBeetles","Geostiba circellaris",29,1982,2010,140,-1.389,-5.4356989834739,0.721580431138682,0.350862127532772
"RoveBeetles","Gnypeta carbonaria",24,1983,2006,88,-1.3781,-7.60031958300013,4.27875785698868,0.118679199904957
"RoveBeetles","Gnypeta ripicola",24,1983,2006,53,-0.2323,-5.45526341578556,5.86111271835623,0.139924759932586
"RoveBeetles","Gnypeta rubrior",22,1982,2003,63,-2.6246,-10.4071431009929,1.19415909686835,0.0881344836553615
"RoveBeetles","Gyrohypnus fracticornis",29,1982,2010,54,-0.9004,-4.6149409987084,3.52630227886618,0.254314896590456
"RoveBeetles","Hygronoma dimidiata",33,1982,2014,93,-0.4427,-5.28603098064974,3.78575473624656,0.192723453516723
"RoveBeetles","Lathrobium brunnipes",35,1981,2015,233,-0.5323,-2.03455388913105,0.213099219056861,2.62882806254265
"RoveBeetles","Lathrobium fulvipenne",33,1983,2015,88,-1.0456,-5.3498399860933,2.72181047593185,0.245923488897934
"RoveBeetles","Lathrobium terminatum",33,1983,2015,85,5.1451,2.14005826928037,8.44433322103028,0.365849161320271
"RoveBeetles","Leptusa fumida",25,1982,2006,81,-3.3833,-8.39468106783844,4.13222950813834,0.105938162648017
"RoveBeetles","Lesteva longoelytrata",34,1982,2015,250,-0.2387,-5.05540620906945,3.96661261206714,0.195006442079341
"RoveBeetles","Lesteva sicula",34,1982,2015,186,1.7659,-0.725507209549926,4.26015599172484,0.58439728109265
"RoveBeetles","Mocyta fungi",29,1982,2010,389,-2.0902,-4.50339666974687,-0.198402237404021,0.771254230536446
"RoveBeetles","Mycetota laticollis",31,1980,2010,59,-0.1332,-2.90010588567632,2.14559361902428,0.818591083922464
"RoveBeetles","Ochthephilus omalinus",22,1984,2005,72,1.7642,-1.33262196151541,6.86788214550042,0.242229302552421
"RoveBeetles","Ocyusa maura",27,1983,2009,53,4.1397,0.441488661202282,8.53433162737173,0.241507255273733
"RoveBeetles","Ocyusa picina",22,1988,2009,71,8.3037,1.96821472957932,14.7924496659262,0.0923938444316293
"RoveBeetles","Olophrum piceum",33,1983,2015,58,0.4316,-2.11958774213235,3.52707238625445,0.547528625950788
"RoveBeetles","Omalium rivulare",28,1982,2009,64,-0.3163,-3.34380678152919,1.09731838885655,0.912566724240311
"RoveBeetles","Oxypoda elongatula",27,1983,2009,137,0.6107,-2.61649732153704,3.6333230893301,0.41580345055092
"RoveBeetles","Pachnida nigella",27,1983,2009,85,2.3642,-2.63320329545917,6.97689174104284,0.176203605778847
"RoveBeetles","Paederus riparius",31,1985,2015,68,5.8784,0.586971145101234,11.1504325747941,0.146994341932414
"RoveBeetles","Philhygra elongatula",27,1983,2009,183,-1.3142,-5.39650868064061,2.44819034805194,0.245848668099417
"RoveBeetles","Philhygra malleus",32,1983,2014,192,0.7153,-4.6814715287822,5.38712516181557,0.152168531615465
"RoveBeetles","Philhygra volans",24,1983,2006,64,2.4994,-3.02512391014374,9.43553701842415,0.0911465065825808
"RoveBeetles","Philonthus carbonarius",33,1982,2014,65,-3.2096,-8.04920125293707,0.248653283562533,0.203876359680306
"RoveBeetles","Philonthus cognatus",25,1982,2006,58,-7.7158,-14.0866313251309,-1.71699637732802,0.101865127049825
"RoveBeetles","Philonthus quisquiliarius",33,1983,2015,119,0.1657,-2.66909769542458,2.60762595945387,0.870129278231851
"RoveBeetles","Philonthus varians",29,1982,2010,56,-1.105,-6.00035433219155,0.243655539526938,0.300990186744325
"RoveBeetles","Platystethus cornutus",24,1983,2006,93,-4.5895,-11.401229087726,1.59565439486918,0.0875381203067044
"RoveBeetles","Proteinus brachypterus",28,1982,2009,58,-4.2977,-9.77183132111112,0.48328812541397,0.159912623385622
"RoveBeetles","Quedius curtipennis",28,1982,2009,59,-4.5326,-9.13250736268716,-0.312758284825268,0.190410829520922
"RoveBeetles","Quedius maurorufus",33,1983,2015,99,2.2104,-1.39662215656896,5.10015631352222,0.386043187036587
"RoveBeetles","Rybaxis longicornis",32,1983,2014,57,3.3477,-0.272848668038813,7.40477412282808,0.245421021917138
"RoveBeetles","Stenus bifoveolatus",31,1985,2015,133,7.7297,3.80815216940867,12.3635866990276,0.217826463226346
"RoveBeetles","Stenus bimaculatus",34,1982,2015,156,0.0391,-2.44944042739033,2.16153559089141,0.76979033393011
"RoveBeetles","Stenus boops",34,1982,2015,296,1.6759,-1.17723604449417,4.8102061132724,0.408952971625493
"RoveBeetles","Stenus brunnipes",32,1983,2014,52,-1.5515,-6.78580192440036,1.87281363802723,0.211470169069514
"RoveBeetles","Stenus cicindeloides",33,1983,2015,163,2.1687,-0.432087609525975,4.91970204151127,0.555000552264631
"RoveBeetles","Stenus flavipes",33,1983,2015,53,-0.5089,-4.62922767861038,2.76330412518992,0.304293467352662
"RoveBeetles","Stenus fulvicornis",33,1983,2015,66,-1.8213,-7.24321550800615,1.21080973263019,0.206409513825861
"RoveBeetles","Stenus impressus",34,1982,2015,101,0.0476,-1.64332402160339,1.61190976050312,1.79725489365289
"RoveBeetles","Stenus juno",34,1982,2015,381,0.0044,-2.8087374561269,1.72472493039364,0.801179894885225
"RoveBeetles","Stenus latifrons",32,1984,2015,93,6.1915,2.20455788606879,11.0812906968222,0.21591905840588
